Date,Checkpoint,Direction,HK_Residents,Mainland_Visitors,Other_Visitors,Total_Passengers,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2023-10,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-10,Shenzhen Bay,Inbound,839858,349358,30953,1220169,106811,3389,0,66726
2023-10,Shenzhen Bay,Outbound,773877,367969,39484,1181330,108536,3431,0,62144
2023-10,Port Control,Inbound,329,15,1356,1700,0,0,0,0
2023-10,Port Control,Outbound,410,40,1181,1631,0,0,0,0
2023-10,Hong Kong-Macau Ferry Terminal,Inbound,181221,37717,61477,280415,0,0,0,0
2023-10,Hong Kong-Macau Ferry Terminal,Outbound,172887,55880,62473,291240,0,0,0,0
2023-10,Hong Kong-Zhuhai-Macau Bridge,Inbound,686970,183312,118791,989073,101299,4555,18390,14848
2023-10,Hong Kong-Zhuhai-Macau Bridge,Outbound,619603,333705,127273,1080581,97256,4521,18377,12156
2023-10,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-10,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-10,Luohu,Inbound,1906694,418529,17927,2343150,0,0,0,0
2023-10,Luohu,Outbound,1755573,513878,20743,2290194,0,0,0,0
2023-10,Lok Ma Chau,Inbound,391573,90936,11136,493645,93652,11986,4185,50279
2023-10,Lok Ma Chau,Outbound,292260,142562,17079,451901,92108,11886,4203,56136
2023-10,Lok Ma Chau Loop,Inbound,1512624,520096,10488,2043208,0,0,0,0
2023-10,Lok Ma Chau Loop,Outbound,1505047,522501,11038,2038586,0,0,0,0
2023-10,Heung Yuen Wai,Inbound,562338,265875,3221,831434,15075,2678,0,33529
2023-10,Heung Yuen Wai,Outbound,567615,105644,3054,676313,15270,2643,0,32551
2023-10,West Kowloon (High-speed Rail),Inbound,457227,518926,38918,1015071,0,0,0,0
2023-10,West Kowloon (High-speed Rail),Outbound,434985,505278,45230,985493,0,0,0,0
2023-11,China Ferry Terminal,Inbound,23477,19309,2586,45372,0,0,0,0
2023-11,China Ferry Terminal,Outbound,24397,17458,2017,43872,0,0,0,0
2023-11,Kai Tak Cruise Terminal,Inbound,10259,6078,9507,25844,0,0,0,0
2023-11,Kai Tak Cruise Terminal,Outbound,10206,5922,7966,24094,0,0,0,0
2023-11,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-11,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-11,Man Kam To,Inbound,22429,7303,203,29935,2018,2085,0,25186
2023-11,Man Kam To,Outbound,22783,5808,210,28801,2000,2095,0,27487
2023-11,Airport,Inbound,816750,212840,519947,1549537,0,0,0,0
2023-11,Airport,Outbound,808293,184050,515944,1508287,0,0,0,0
2023-11,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-11,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-11,Shenzhen Bay,Inbound,847803,309747,32086,1189636,106919,3417,0,78147
2023-11,Shenzhen Bay,Outbound,837458,300868,29573,1167899,108099,3519,0,71713
2023-11,Port Control,Inbound,468,19,1458,1945,0,0,0,0
2023-11,Port Control,Outbound,475,71,1240,1786,0,0,0,0
2023-11,Hong Kong-Macau Ferry Terminal,Inbound,166645,29863,78364,274872,0,0,0,0
2023-11,Hong Kong-Macau Ferry Terminal,Outbound,165100,41489,79044,285633,0,0,0,0
2023-11,Hong Kong-Zhuhai-Macau Bridge,Inbound,597231,179339,136104,912674,99616,3844,17827,15675
2023-11,Hong Kong-Zhuhai-Macau Bridge,Outbound,603238,341869,139152,1084259,100692,3842,17831,13332
2023-11,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-11,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-11,Luohu,Inbound,1935589,375634,19776,2330999,0,0,0,0
2023-11,Luohu,Outbound,1905854,432286,20415,2358555,0,0,0,0
2023-11,Lok Ma Chau,Inbound,370771,75503,10827,457101,92505,11410,4065,48594
2023-11,Lok Ma Chau,Outbound,288982,102311,11891,403184,91073,11457,4157,57884
2023-11,Lok Ma Chau Loop,Inbound,1578923,482369,10752,2072044,0,0,0,0
2023-11,Lok Ma Chau Loop,Outbound,1662092,476786,10423,2149301,0,0,0,0
2023-11,Heung Yuen Wai,Inbound,648363,276709,3229,928301,15544,2784,0,28304
2023-11,Heung Yuen Wai,Outbound,677174,107742,3162,788078,15626,2717,0,25191
2023-11,West Kowloon (High-speed Rail),Inbound,421179,453290,36343,910812,0,0,0,0
2023-11,West Kowloon (High-speed Rail),Outbound,441339,404673,32095,878107,0,0,0,0
2023-12,China Ferry Terminal,Inbound,34446,27975,5982,68403,0,0,0,0
2023-12,China Ferry Terminal,Outbound,37455,24737,5458,67650,0,0,0,0
2023-12,Kai Tak Cruise Terminal,Inbound,14760,8635,7572,30967,0,0,0,0
2023-12,Kai Tak Cruise Terminal,Outbound,14743,9542,7450,31735,0,0,0,0
2023-12,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-12,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-12,Man Kam To,Inbound,36197,16399,461,53057,3698,3145,0,27449
2023-12,Man Kam To,Outbound,38392,11339,254,49985,3645,3171,0,28687
2023-12,Airport,Inbound,954445,250977,586924,1792346,0,0,0,0
2023-12,Airport,Outbound,1053573,204887,535656,1794116,0,0,0,0
2023-12,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-12,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-12,Shenzhen Bay,Inbound,965081,378870,30207,1374158,115495,10442,0,75661
2023-12,Shenzhen Bay,Outbound,983807,361558,28372,1373737,116085,10607,0,69635
2023-12,Port Control,Inbound,76,6,1498,1580,0,0,0,0
2023-12,Port Control,Outbound,200,12,1157,1369,0,0,0,0
2023-12,Hong Kong-Macau Ferry Terminal,Inbound,192962,33942,88885,315789,0,0,0,0
2023-12,Hong Kong-Macau Ferry Terminal,Outbound,200666,47188,90285,338139,0,0,0,0
2023-12,Hong Kong-Zhuhai-Macau Bridge,Inbound,810288,207592,178008,1195888,125815,5775,21551,14036
2023-12,Hong Kong-Zhuhai-Macau Bridge,Outbound,851278,328311,181424,1361013,129873,5775,21560,12180
2023-12,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-12,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-12,Luohu,Inbound,2084668,460602,21221,2566491,0,0,0,0
2023-12,Luohu,Outbound,2127242,549289,22278,2698809,0,0,0,0
2023-12,Lok Ma Chau,Inbound,414507,96355,10297,521159,98008,12293,4311,46750
2023-12,Lok Ma Chau,Outbound,328502,145335,11929,485766,96314,12283,4457,55622
2023-12,Lok Ma Chau Loop,Inbound,1688574,586539,12561,2287674,0,0,0,0
2023-12,Lok Ma Chau Loop,Outbound,1844292,547606,12040,2403938,0,0,0,0
2023-12,Heung Yuen Wai,Inbound,688569,240582,3347,932498,16061,2688,0,25329
2023-12,Heung Yuen Wai,Outbound,720667,108733,3329,832729,15993,2628,0,23212
2023-12,West Kowloon (High-speed Rail),Inbound,519718,638116,36731,1194565,0,0,0,0
2023-12,West Kowloon (High-speed Rail),Outbound,592277,514697,33921,1140895,0,0,0,0
2024-01,China Ferry Terminal,Inbound,26434,30647,6795,63876,0,0,0,0
2024-01,China Ferry Terminal,Outbound,24062,31476,7677,63215,0,0,0,0
2024-01,Kai Tak Cruise Terminal,Inbound,12796,6896,9262,28954,0,0,0,0
2024-01,Kai Tak Cruise Terminal,Outbound,13618,6126,11010,30754,0,0,0,0
2024-01,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-01,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-01,Man Kam To,Inbound,42069,15919,411,58399,3962,2970,0,30159
2024-01,Man Kam To,Outbound,41828,12784,314,54926,3904,2939,0,31778
2024-01,Airport,Inbound,865349,296567,500486,1662402,0,0,0,0
2024-01,Airport,Outbound,722218,289184,564706,1576108,0,0,0,0
2024-01,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-01,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-01,Shenzhen Bay,Inbound,913629,410167,30983,1354779,122110,12267,0,82011
2024-01,Shenzhen Bay,Outbound,849101,385136,28631,1262868,122927,12267,0,75487
2024-01,Port Control,Inbound,181,13,1518,1712,0,0,0,0
2024-01,Port Control,Outbound,220,19,1179,1418,0,0,0,0
2024-01,Hong Kong-Macau Ferry Terminal,Inbound,155310,39205,77235,271750,0,0,0,0
2024-01,Hong Kong-Macau Ferry Terminal,Outbound,153440,60462,78371,292273,0,0,0,0
2024-01,Hong Kong-Zhuhai-Macau Bridge,Inbound,661770,223807,136223,1021800,117129,4722,18992,13816
2024-01,Hong Kong-Zhuhai-Macau Bridge,Outbound,621301,316248,137415,1074964,114409,4718,18980,12585
2024-01,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-01,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-01,Luohu,Inbound,2040096,473018,19593,2532707,0,0,0,0
2024-01,Luohu,Outbound,1963107,555757,20554,2539418,0,0,0,0
2024-01,Lok Ma Chau,Inbound,392959,93001,10866,496826,101272,12134,4213,50932
2024-01,Lok Ma Chau,Outbound,292858,160196,12153,465207,101437,12180,4245,59091
2024-01,Lok Ma Chau Loop,Inbound,1625925,557056,11506,2194487,0,0,0,0
2024-01,Lok Ma Chau Loop,Outbound,1652107,544733,11124,2207964,0,0,0,0
2024-01,Heung Yuen Wai,Inbound,726424,219864,3313,949601,17402,2750,0,28809
2024-01,Heung Yuen Wai,Outbound,726236,114172,3205,843613,17627,2721,0,25982
2024-01,West Kowloon (High-speed Rail),Inbound,455969,617382,34163,1107514,0,0,0,0
2024-01,West Kowloon (High-speed Rail),Outbound,408075,547183,31999,987257,0,0,0,0
2024-02,China Ferry Terminal,Inbound,33689,46347,6117,86153,0,0,0,0
2024-02,China Ferry Terminal,Outbound,36109,48462,6956,91527,0,0,0,0
2024-02,Kai Tak Cruise Terminal,Inbound,15308,5890,7615,28813,0,0,0,0
2024-02,Kai Tak Cruise Terminal,Outbound,15288,6476,7733,29497,0,0,0,0
2024-02,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-02,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-02,Man Kam To,Inbound,33411,15050,308,48769,3398,2587,0,19446
2024-02,Man Kam To,Outbound,34366,11250,268,45884,3371,2588,0,19371
2024-02,Airport,Inbound,834095,392220,454820,1681135,0,0,0,0
2024-02,Airport,Outbound,851008,332826,409207,1593041,0,0,0,0
2024-02,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-02,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-02,Shenzhen Bay,Inbound,904039,419693,26260,1349992,107456,3918,0,51980
2024-02,Shenzhen Bay,Outbound,882268,421992,30010,1334270,108430,3978,0,47865
2024-02,Port Control,Inbound,160,43,1357,1560,0,0,0,0
2024-02,Port Control,Outbound,177,78,1004,1259,0,0,0,0
2024-02,Hong Kong-Macau Ferry Terminal,Inbound,161651,60623,63220,285494,0,0,0,0
2024-02,Hong Kong-Macau Ferry Terminal,Outbound,160256,102438,66540,329234,0,0,0,0
2024-02,Hong Kong-Zhuhai-Macau Bridge,Inbound,770694,318351,135018,1224063,135398,5800,21284,9966
2024-02,Hong Kong-Zhuhai-Macau Bridge,Outbound,772874,437981,135065,1345920,135999,5816,21281,8897
2024-02,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-02,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-02,Luohu,Inbound,1813275,510437,15889,2339601,0,0,0,0
2024-02,Luohu,Outbound,1789132,608658,17862,2415652,0,0,0,0
2024-02,Lok Ma Chau,Inbound,356170,92670,8276,457116,84499,11389,4409,29383
2024-02,Lok Ma Chau,Outbound,273735,139231,11078,424044,83476,11373,4452,35546
2024-02,Lok Ma Chau Loop,Inbound,1446390,499543,9789,1955722,0,0,0,0
2024-02,Lok Ma Chau Loop,Outbound,1526273,476737,10035,2013045,0,0,0,0
2024-02,Heung Yuen Wai,Inbound,648229,215257,3295,866781,15135,2465,0,14265
2024-02,Heung Yuen Wai,Outbound,663128,107142,3522,773792,15254,2478,0,13021
2024-02,West Kowloon (High-speed Rail),Inbound,474119,668731,24674,1167524,0,0,0,0
2024-02,West Kowloon (High-speed Rail),Outbound,527229,608009,25698,1160936,0,0,0,0
2024-03,China Ferry Terminal,Inbound,27103,20307,7818,55228,0,0,0,0
2024-03,China Ferry Terminal,Outbound,36727,20735,8791,66253,0,0,0,0
2024-03,Kai Tak Cruise Terminal,Inbound,14230,8065,29033,51328,0,0,0,0
2024-03,Kai Tak Cruise Terminal,Outbound,15104,7279,30813,53196,0,0,0,0
2024-03,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-03,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-03,Man Kam To,Inbound,40303,12215,410,52928,3955,2807,0,25894
2024-03,Man Kam To,Outbound,46357,10275,339,56971,3945,2857,0,27650
2024-03,Airport,Inbound,834223,253958,562322,1650503,0,0,0,0
2024-03,Airport,Outbound,1016529,207589,559611,1783729,0,0,0,0
2024-03,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-03,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-03,Shenzhen Bay,Inbound,972942,313731,32119,1318792,120451,4051,0,74950
2024-03,Shenzhen Bay,Outbound,1061479,309739,33869,1405087,122352,4098,0,69319
2024-03,Port Control,Inbound,195,23,1759,1977,0,0,0,0
2024-03,Port Control,Outbound,363,54,1168,1585,0,0,0,0
2024-03,Hong Kong-Macau Ferry Terminal,Inbound,175084,26947,73716,275747,0,0,0,0
2024-03,Hong Kong-Macau Ferry Terminal,Outbound,185034,38771,79276,303081,0,0,0,0
2024-03,Hong Kong-Zhuhai-Macau Bridge,Inbound,762804,212404,142690,1117898,134181,6185,22395,14243
2024-03,Hong Kong-Zhuhai-Macau Bridge,Outbound,877309,367511,140114,1384934,145329,6192,22394,12267
2024-03,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-03,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-03,Luohu,Inbound,2103083,374779,21867,2499729,0,0,0,0
2024-03,Luohu,Outbound,2230120,439736,24370,2694226,0,0,0,0
2024-03,Lok Ma Chau,Inbound,420914,70053,10940,501907,99917,12729,4304,49893
2024-03,Lok Ma Chau,Outbound,350884,112763,12837,476484,98629,12608,4409,58451
2024-03,Lok Ma Chau Loop,Inbound,1738017,435478,11783,2185278,0,0,0,0
2024-03,Lok Ma Chau Loop,Outbound,1967009,427710,12109,2406828,0,0,0,0
2024-03,Heung Yuen Wai,Inbound,818165,263015,3828,1085008,18525,2841,0,25396
2024-03,Heung Yuen Wai,Outbound,884567,114271,4234,1003072,18814,2809,0,22776
2024-03,West Kowloon (High-speed Rail),Inbound,466984,475067,37904,979955,0,0,0,0
2024-03,West Kowloon (High-speed Rail),Outbound,619880,432718,39415,1092013,0,0,0,0
2024-04,China Ferry Terminal,Inbound,38769,22372,8787,69928,0,0,0,0
2024-04,China Ferry Terminal,Outbound,34003,21922,9253,65178,0,0,0,0
2024-04,Kai Tak Cruise Terminal,Inbound,11391,5242,18891,35524,0,0,0,0
2024-04,Kai Tak Cruise Terminal,Outbound,10488,5825,19377,35690,0,0,0,0
2024-04,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-04,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-04,Man Kam To,Inbound,40964,11559,416,52939,3929,2727,0,26315
2024-04,Man Kam To,Outbound,41944,9207,312,51463,3939,2729,0,27767
2024-04,Airport,Inbound,979948,250908,524082,1754938,0,0,0,0
2024-04,Airport,Outbound,796476,269613,540110,1606199,0,0,0,0
2024-04,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-04,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-04,Shenzhen Bay,Inbound,1042780,338898,42227,1423905,123671,4177,0,70682
2024-04,Shenzhen Bay,Outbound,920592,292433,39893,1252918,124028,4133,0,65344
2024-04,Port Control,Inbound,262,50,1461,1773,0,0,0,0
2024-04,Port Control,Outbound,199,54,1107,1360,0,0,0,0
2024-04,Hong Kong-Macau Ferry Terminal,Inbound,176201,27319,69265,272785,0,0,0,0
2024-04,Hong Kong-Macau Ferry Terminal,Outbound,159916,37923,76595,274434,0,0,0,0
2024-04,Hong Kong-Zhuhai-Macau Bridge,Inbound,823096,203235,130481,1156812,143171,6014,20861,13786
2024-04,Hong Kong-Zhuhai-Macau Bridge,Outbound,728618,337369,120447,1186434,134572,6044,20958,12497
2024-04,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-04,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-04,Luohu,Inbound,2114561,374716,25042,2514319,0,0,0,0
2024-04,Luohu,Outbound,1965668,419242,25564,2410474,0,0,0,0
2024-04,Lok Ma Chau,Inbound,430423,87782,14410,532615,100270,12539,4180,50995
2024-04,Lok Ma Chau,Outbound,308479,100563,15411,424453,98577,12469,4202,58750
2024-04,Lok Ma Chau Loop,Inbound,1718695,421840,13417,2153952,0,0,0,0
2024-04,Lok Ma Chau Loop,Outbound,1679952,393516,12665,2086133,0,0,0,0
2024-04,Heung Yuen Wai,Inbound,796308,244743,5335,1046386,19042,2728,0,26436
2024-04,Heung Yuen Wai,Outbound,789063,105233,5551,899847,19059,2695,0,23425
2024-04,West Kowloon (High-speed Rail),Inbound,590869,493119,56080,1140068,0,0,0,0
2024-04,West Kowloon (High-speed Rail),Outbound,484088,424386,55850,964324,0,0,0,0
2024-05,China Ferry Terminal,Inbound,24506,22071,7173,53750,0,0,0,0
2024-05,China Ferry Terminal,Outbound,25608,22372,7555,55535,0,0,0,0
2024-05,Kai Tak Cruise Terminal,Inbound,8748,1451,995,11194,0,0,0,0
2024-05,Kai Tak Cruise Terminal,Outbound,7733,1231,684,9648,0,0,0,0
2024-05,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-05,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-05,Man Kam To,Inbound,43781,13114,395,57290,4090,2942,0,28193
2024-05,Man Kam To,Outbound,46419,10433,296,57148,4091,2969,0,29446
2024-05,Airport,Inbound,844669,328162,459232,1632063,0,0,0,0
2024-05,Airport,Outbound,892198,252677,452117,1596992,0,0,0,0
2024-05,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-05,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-05,Shenzhen Bay,Inbound,944101,338362,29861,1312324,121656,7196,0,72122
2024-05,Shenzhen Bay,Outbound,937888,355422,31432,1324742,123007,6973,0,66467
2024-05,Port Control,Inbound,275,50,1328,1653,0,0,0,0
2024-05,Port Control,Outbound,346,58,1292,1696,0,0,0,0
2024-05,Hong Kong-Macau Ferry Terminal,Inbound,172443,30517,66711,269671,0,0,0,0
2024-05,Hong Kong-Macau Ferry Terminal,Outbound,170035,41704,74583,286322,0,0,0,0
2024-05,Hong Kong-Zhuhai-Macau Bridge,Inbound,715045,182898,120014,1017957,139102,5930,19436,14728
2024-05,Hong Kong-Zhuhai-Macau Bridge,Outbound,716977,289704,111764,1118445,139576,5907,19432,12958
2024-05,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-05,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-05,Luohu,Inbound,2070105,423216,20938,2514259,0,0,0,0
2024-05,Luohu,Outbound,2048349,511733,22385,2582467,0,0,0,0
2024-05,Lok Ma Chau,Inbound,408797,80986,11116,500899,102004,12935,4044,49760
2024-05,Lok Ma Chau,Outbound,321878,145635,13091,480604,100670,13129,4204,59216
2024-05,Lok Ma Chau Loop,Inbound,1699963,470749,11429,2182141,0,0,0,0
2024-05,Lok Ma Chau Loop,Outbound,1787910,452276,11648,2251834,0,0,0,0
2024-05,Heung Yuen Wai,Inbound,841928,211101,4035,1057064,19872,2856,0,26671
2024-05,Heung Yuen Wai,Outbound,868328,112056,4745,985129,20046,2802,0,22860
2024-05,West Kowloon (High-speed Rail),Inbound,437006,523215,39683,999904,0,0,0,0
2024-05,West Kowloon (High-speed Rail),Outbound,453302,466395,37506,957203,0,0,0,0
2024-06,China Ferry Terminal,Inbound,22566,15962,3593,42121,0,0,0,0
2024-06,China Ferry Terminal,Outbound,27649,15219,4176,47044,0,0,0,0
2024-06,Kai Tak Cruise Terminal,Inbound,287,3214,285,3786,0,0,0,0
2024-06,Kai Tak Cruise Terminal,Outbound,287,3195,340,3822,0,0,0,0
2024-06,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-06,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-06,Man Kam To,Inbound,43052,10693,367,54112,4052,2795,0,28106
2024-06,Man Kam To,Outbound,47521,9397,317,57235,4067,2807,0,29530
2024-06,Airport,Inbound,949234,281023,481044,1711301,0,0,0,0
2024-06,Airport,Outbound,1017831,229254,464728,1711813,0,0,0,0
2024-06,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-06,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-06,Shenzhen Bay,Inbound,985669,304074,29887,1319630,120006,9502,0,68338
2024-06,Shenzhen Bay,Outbound,1029726,306393,32736,1368855,121691,9533,0,63220
2024-06,Port Control,Inbound,236,15,1143,1394,0,0,0,0
2024-06,Port Control,Outbound,462,12,976,1450,0,0,0,0
2024-06,Hong Kong-Macau Ferry Terminal,Inbound,179134,27804,63864,270802,0,0,0,0
2024-06,Hong Kong-Macau Ferry Terminal,Outbound,186938,38710,70784,296432,0,0,0,0
2024-06,Hong Kong-Zhuhai-Macau Bridge,Inbound,749934,165122,129278,1044334,133532,6276,19147,13998
2024-06,Hong Kong-Zhuhai-Macau Bridge,Outbound,831426,249209,127096,1207731,142539,6272,19161,12169
2024-06,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-06,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-06,Luohu,Inbound,2130588,370066,20059,2520713,0,0,0,0
2024-06,Luohu,Outbound,2192762,433278,21484,2647524,0,0,0,0
2024-06,Lok Ma Chau,Inbound,434947,69251,11090,515288,101400,12815,4196,48900
2024-06,Lok Ma Chau,Outbound,344470,103025,13499,460994,99826,12885,4164,58011
2024-06,Lok Ma Chau Loop,Inbound,1724052,416448,11510,2152010,0,0,0,0
2024-06,Lok Ma Chau Loop,Outbound,1903269,399525,11682,2314476,0,0,0,0
2024-06,Heung Yuen Wai,Inbound,863318,183575,4363,1051256,19651,2720,0,26122
2024-06,Heung Yuen Wai,Outbound,914303,103312,5533,1023148,19933,2707,0,22547
2024-06,West Kowloon (High-speed Rail),Inbound,455269,492917,35965,984151,0,0,0,0
2024-06,West Kowloon (High-speed Rail),Outbound,530173,442236,37801,1010210,0,0,0,0
2024-07,China Ferry Terminal,Inbound,21901,20871,3064,45836,0,0,0,0
2024-07,China Ferry Terminal,Outbound,19459,20031,3732,43222,0,0,0,0
2024-07,Kai Tak Cruise Terminal,Inbound,98,3267,835,4200,0,0,0,0
2024-07,Kai Tak Cruise Terminal,Outbound,95,3252,874,4221,0,0,0,0
2024-07,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-07,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-07,Man Kam To,Inbound,44280,13217,361,57858,4454,2905,0,30168
2024-07,Man Kam To,Outbound,45714,10495,318,56527,4498,2897,0,31279
2024-07,Airport,Inbound,1095042,349218,441375,1885635,0,0,0,0
2024-07,Airport,Outbound,1108567,332523,456362,1897452,0,0,0,0
2024-07,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-07,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-07,Shenzhen Bay,Inbound,1065025,413297,35072,1513394,130041,12020,0,70878
2024-07,Shenzhen Bay,Outbound,999775,379674,32504,1411953,130028,11814,0,65674
2024-07,Port Control,Inbound,291,15,1202,1508,0,0,0,0
2024-07,Port Control,Outbound,245,19,1128,1392,0,0,0,0
2024-07,Hong Kong-Macau Ferry Terminal,Inbound,184182,45067,61989,291238,0,0,0,0
2024-07,Hong Kong-Macau Ferry Terminal,Outbound,168562,67106,68597,304265,0,0,0,0
2024-07,Hong Kong-Zhuhai-Macau Bridge,Inbound,804833,246566,146662,1198061,146036,6201,20558,16096
2024-07,Hong Kong-Zhuhai-Macau Bridge,Outbound,747423,385257,135210,1267890,138165,6209,20560,12987
2024-07,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-07,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-07,Luohu,Inbound,2216920,488630,21928,2727478,0,0,0,0
2024-07,Luohu,Outbound,2127009,559974,22288,2709271,0,0,0,0
2024-07,Lok Ma Chau,Inbound,454779,90113,12065,556957,108212,13027,4189,53069
2024-07,Lok Ma Chau,Outbound,334636,124172,13107,471915,107493,13165,4176,62657
2024-07,Lok Ma Chau Loop,Inbound,1767533,508445,12910,2288888,0,0,0,0
2024-07,Lok Ma Chau Loop,Outbound,1814423,472391,12749,2299563,0,0,0,0
2024-07,Heung Yuen Wai,Inbound,878355,279360,5634,1163349,20687,2957,0,27233
2024-07,Heung Yuen Wai,Outbound,871276,153383,6572,1031231,20933,2873,0,24143
2024-07,West Kowloon (High-speed Rail),Inbound,507400,681040,39739,1228179,0,0,0,0
2024-07,West Kowloon (High-speed Rail),Outbound,515148,584051,36564,1135763,0,0,0,0
2024-08,China Ferry Terminal,Inbound,20338,25232,3613,49183,0,0,0,0
2024-08,China Ferry Terminal,Outbound,20928,23569,3875,48372,0,0,0,0
2024-08,Kai Tak Cruise Terminal,Inbound,11,17,3477,3505,0,0,0,0
2024-08,Kai Tak Cruise Terminal,Outbound,90,61,3527,3678,0,0,0,0
2024-08,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-08,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-08,Man Kam To,Inbound,42337,15635,401,58373,4578,2850,0,30072
2024-08,Man Kam To,Outbound,45216,12488,283,57987,4569,2834,0,31581
2024-08,Airport,Inbound,1196223,402664,449772,2048659,0,0,0,0
2024-08,Airport,Outbound,1056238,364193,451136,1871567,0,0,0,0
2024-08,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-08,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-08,Shenzhen Bay,Inbound,1115650,478093,34060,1627803,137302,12434,0,70035
2024-08,Shenzhen Bay,Outbound,1087086,465880,31398,1584364,137822,12425,0,65445
2024-08,Port Control,Inbound,311,15,1278,1604,0,0,0,0
2024-08,Port Control,Outbound,213,17,1191,1421,0,0,0,0
2024-08,Hong Kong-Macau Ferry Terminal,Inbound,186029,56596,66497,309122,0,0,0,0
2024-08,Hong Kong-Macau Ferry Terminal,Outbound,187627,80914,74336,342877,0,0,0,0
2024-08,Hong Kong-Zhuhai-Macau Bridge,Inbound,848874,286407,143668,1278949,152536,6329,21371,18060
2024-08,Hong Kong-Zhuhai-Macau Bridge,Outbound,874308,436601,136410,1447319,157140,6324,21365,13762
2024-08,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-08,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-08,Luohu,Inbound,2317845,569161,21498,2908504,0,0,0,0
